x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0.8193905,0.24340542,0.8233122,0.23241836,0.8153084,0.2342079,0.83024466,0.23959479,0.8102317,0.24474356,0.84011364,0.30242026,0.8059705,0.31167883,0.85136646,0.37395972,0.8006148,0.39071262,0.851782,0.44101286,0.7970825,0.4560449,0.83687115,0.4504411,0.81545156,0.45411232,0.8385431,0.55831176,0.817832,0.5608003,0.8377805,0.66149795,0.8215227,0.66378
0.81790555,0.24277902,0.8216718,0.23144364,0.8135463,0.23382805,0.8284814,0.23868333,0.8082364,0.24523821,0.8392825,0.30294272,0.8042156,0.3132848,0.85083383,0.37738717,0.7990023,0.39297125,0.851155,0.44759914,0.79522574,0.45523968,0.83733606,0.4514814,0.81539077,0.45586345,0.8388325,0.5590561,0.8181154,0.56223905,0.8377808,0.6629462,0.82241577,0.66613823
0.81731033,0.24486877,0.82095015,0.23350953,0.8129547,0.23585397,0.8275405,0.2397435,0.8074767,0.24602713,0.8383667,0.30294022,0.8028802,0.3131743,0.8502235,0.37747762,0.7977032,0.3935638,0.85094494,0.44831854,0.7946535,0.4566854,0.83667946,0.45204267,0.8144674,0.456639,0.8387041,0.55974877,0.81741124,0.56319046,0.8377353,0.6629064,0.8216435,0.66648555
0.81637937,0.24398948,0.82005227,0.23250829,0.81189346,0.23494206,0.8266806,0.23917861,0.806174,0.24567936,0.83707327,0.3024309,0.8017093,0.31347048,0.84886074,0.37608352,0.79640347,0.39458683,0.8506201,0.44495252,0.7936252,0.45718527,0.83614725,0.45094833,0.81395674,0.4561257,0.83858436,0.55842876,0.81729096,0.5624697,0.8379383,0.66070145,0.82139033,0.6650283
0.81485856,0.24155249,0.8184196,0.23019195,0.8103942,0.23261485,0.82474244,0.23746698,0.8045389,0.24391866,0.8353324,0.30146658,0.7994605,0.31310344,0.84782404,0.37483737,0.79426813,0.3950101,0.84971064,0.44344997,0.79147166,0.45767647,0.8347994,0.44891095,0.81228745,0.45470068,0.83812743,0.55682546,0.8167947,0.56162477,0.83742803,0.66041535,0.82101774,0.66575474
0.81291527,0.24462098,0.8166217,0.23323065,0.808582,0.23558144,0.82337505,0.24001928,0.8032037,0.24635993,0.8338752,0.30323273,0.7988036,0.31466582,0.8461723,0.3761321,0.7939751,0.39552617,0.8487217,0.4446098,0.79141307,0.45670256,0.8340382,0.44991255,0.8120691,0.45565483,0.8369951,0.5571116,0.8166858,0.56177676,0.8371343,0.65922856,0.8215484,0.66405696
0.81169635,0.24672058,0.8156349,0.23577599,0.80755275,0.23717032,0.82253027,0.24256021,0.8024816,0.24648057,0.83301497,0.30574572,0.7970784,0.31331745,0.84586924,0.3807898,0.7905158,0.39069757,0.84936476,0.45026234,0.78739583,0.45362493,0.83237803,0.4534923,0.81008595,0.45786324,0.83503866,0.5599493,0.8154416,0.56330556,0.83607876,0.66038084,0.82149106,0.66315705
0.8104543,0.2436822,0.81436485,0.2325445,0.80622494,0.2341804,0.8212895,0.24016795,0.80099803,0.24460898,0.8315632,0.3051132,0.79577345,0.3129186,0.8442003,0.38188598,0.78867245,0.39032677,0.8480644,0.45190567,0.7872733,0.4491679,0.83179533,0.45488128,0.80950034,0.45963305,0.8345249,0.5617234,0.8147467,0.565613,0.8358224,0.6618748,0.82079476,0.6652972
0.80950636,0.2421455,0.8133306,0.23106305,0.80528,0.23259476,0.8200356,0.2389,0.79986084,0.24292897,0.83032554,0.304666,0.7943626,0.3113206,0.84275526,0.38308287,0.78637135,0.3881395,0.846769,0.45456785,0.7848753,0.44622535,0.8307827,0.4555926,0.8084022,0.45997837,0.8338725,0.5636162,0.81390995,0.5672438,0.8355117,0.66476184,0.82017624,0.66778594
0.80900604,0.24154449,0.81265414,0.230444,0.80465555,0.23206373,0.81894475,0.23810166,0.7987549,0.24222252,0.828962,0.30349925,0.79276407,0.31030372,0.8413971,0.381906,0.7838635,0.38712528,0.8454051,0.4533685,0.78258365,0.44524953,0.8296375,0.45473602,0.8071793,0.4594428,0.83281755,0.56464976,0.8136143,0.5687903,0.83381194,0.6660001,0.8198003,0.66990685
